id,x,y,label
8585,0.519,4.667,normal
8586,1.248,5.395,normal
8587,0.845,4.651,normal
8588,0.912,4.979,normal
8589,0.538,5.218,normal
8590,1.493,4.813,normal
8591,0.563,5.259,normal
8592,1.249,5.053,normal
8593,1.026,4.5,normal
8594,1.16,5.204,normal
8595,1.224,5.091,normal
8596,0.994,5.795,normal
8597,1.066,5.022,normal
8598,1.537,4.815,normal
8599,1.066,5.047,normal
8600,1.152,4.749,normal
8601,0.856,5.248,normal
8602,0.777,4.756,normal
8603,0.805,4.58,normal
8604,0.746,4.901,normal
8605,1.025,4.526,normal
8606,1.574,5.151,normal
8607,0.737,4.925,normal
8608,0.862,5.299,normal
8609,1.642,4.595,normal
8610,0.711,4.742,normal
8611,1.174,5.386,normal
8612,0.931,5.127,normal
8613,0.904,5.182,normal
8614,1.204,5.001,normal
8615,1.123,5.107,normal
8616,1.23,5.45,normal
8617,1.016,4.52,normal
8618,1.191,5.464,normal
8619,1.458,5.187,normal
8620,0.958,5.117,normal
8621,0.68,4.813,normal
8622,0.652,4.877,normal
8623,1.156,5.336,normal
8624,0.861,4.932,normal
8625,0.866,5.072,normal
8626,0.956,6.023,normal
8627,0.96,4.678,normal
8628,1.146,4.987,normal
8629,0.795,5.37,normal
8630,0.929,5.209,normal
8631,0.864,5.158,normal
8632,0.738,4.869,normal
8633,1.562,5.29,normal
8634,1.205,4.194,normal
8635,0.805,4.817,normal
8636,1.106,5.111,normal
8637,1.159,5.033,normal
8638,1.177,5.134,normal
8639,0.712,4.703,normal
8640,1.409,5.021,normal
8641,0.96,5.265,normal
8642,0.438,4.907,normal
8643,0.323,4.92,normal
8644,0.684,4.819,normal
8645,1.591,4.653,normal
8646,1.301,5.183,normal
8647,0.515,4.812,normal
8648,1.287,4.922,normal
8649,0.773,5.094,normal
8650,1.294,4.857,normal
8651,1.219,4.623,normal
8652,0.561,4.738,normal
8653,0.257,5.112,normal
8654,1.347,5.186,normal
8655,0.775,5.041,normal
8656,1.074,4.96,normal
8657,0.47,5.354,normal
8658,0.974,5.79,normal
8659,1.455,5.004,normal
8660,0.787,4.729,normal
8661,1.288,5.151,normal
8662,1.272,5.214,normal
8663,0.951,5.032,normal
8664,0.95,4.884,normal
8665,0.584,5.123,normal
8666,0.835,4.59,normal
8667,0.783,4.424,normal
8668,0.585,5.119,normal
8669,1.446,5.162,normal
8670,1.008,4.691,normal
8671,0.922,5.03,normal
8672,0.846,4.671,normal
8673,0.898,5.288,normal
8674,0.315,4.765,normal
8675,0.717,4.818,normal
8676,0.661,5.084,normal
8677,1.053,4.943,normal
8678,1.127,4.983,normal
8679,1.089,4.84,normal
8680,0.913,5.513,normal
8681,1.301,5.173,normal
8682,1.253,4.732,normal
8683,1.175,5.252,normal
8684,0.867,4.717,normal
8685,1.374,5.2,normal
8686,0.836,4.9,normal
8687,0.757,5.444,normal
8688,1.066,5.448,normal
8689,1.4,4.964,normal
8690,1.605,4.691,normal
8691,0.626,5.216,normal
8692,0.726,5.061,normal
8693,0.913,4.978,normal
8694,0.802,5.232,normal
8695,0.773,4.54,normal
8696,1.082,4.167,normal
8697,0.903,4.858,normal
8698,0.922,4.685,normal
8699,0.616,5.116,normal
8700,0.898,4.363,normal
8701,0.42,4.668,normal
8702,0.782,5.168,normal
8703,1.338,4.306,normal
8704,0.956,4.817,normal
8705,1.098,5.061,normal
8706,0.902,5.535,normal
8707,1.128,4.879,normal
8708,1.211,5.535,normal
8709,1.031,5.159,normal
8710,1.391,5.007,normal
8711,0.403,5.232,normal
8712,0.822,4.78,normal
8713,1.319,5.198,normal
8714,0.796,5.068,normal
8715,1.059,5.074,normal
8716,1.128,4.961,normal
8717,1.492,4.929,normal
8718,1.265,5.056,normal
8719,0.735,5.005,normal
8720,0.831,5.489,normal
8721,0.834,4.692,normal
8722,0.804,5.325,normal
8723,0.785,4.889,normal
8724,1.009,5.31,normal
8725,1.178,5.821,normal
8726,0.924,4.939,normal
8727,0.882,4.689,normal
8728,1.502,5.476,normal
8729,0.632,4.855,normal
8730,1.137,5.062,normal
8731,1.232,4.689,normal
8732,0.981,4.992,normal
8733,0.829,5.067,normal
8734,1.001,4.441,normal
8735,0.97,4.69,normal
8736,0.872,5.149,normal
8737,1.131,5.416,normal
8738,0.948,4.847,normal
8739,0.932,5.201,normal
8740,1.689,5.061,normal
8741,1.638,4.695,normal
8742,0.768,5.575,normal
8743,1.705,4.719,normal
8744,1.388,5.523,normal
8745,1.031,5.058,normal
8746,0.856,4.513,normal
8747,0.911,4.687,normal
8748,1.23,4.893,normal
8749,1.192,4.49,normal
8750,1.547,4.99,normal
8751,1.399,4.824,normal
8752,1.086,4.644,normal
8753,1.33,4.882,normal
8754,0.476,5.191,normal
8755,1.048,5.415,normal
8756,1.22,4.82,normal
8757,1.106,5.411,normal
8758,0.615,4.926,normal
8759,0.902,5.064,normal
8760,0.91,5.247,normal
8761,0.89,5.004,normal
8762,1.014,4.978,normal
8763,1.298,5.162,normal
8764,0.897,5.36,normal
8765,1.072,4.947,normal
8766,1.446,5.041,normal
8767,0.409,5.385,normal
8768,0.689,4.818,normal
8769,0.68,5.051,normal
8770,1.09,5.283,normal
8771,1.609,5.453,normal
8772,0.697,5.061,normal
8773,1.041,4.685,normal
8774,0.703,4.968,normal
8775,0.762,4.811,normal
8776,0.862,5.236,normal
8777,0.826,5.795,normal
8778,1.173,4.84,normal
8779,1.482,4.437,normal
8780,0.879,5.169,normal
8781,0.776,5.079,normal
8782,0.48,5.391,normal
8783,0.85,4.938,normal
8784,0.882,4.527,normal
8785,1.354,4.784,normal
8786,1.029,4.666,normal
8787,0.94,5.307,normal
8788,1.014,5.026,normal
8789,1.522,4.736,normal
8790,1.547,5.244,normal
8791,1.299,4.544,normal
8792,1.395,4.827,normal
8793,1.051,4.651,normal
8794,1.448,5.014,normal
8795,1.275,5.062,normal
8796,0.603,5.398,normal
8797,1.158,5.08,normal
8798,0.804,4.65,normal
8799,1.309,4.718,normal
8800,0.539,4.977,normal
8801,1.007,5.181,normal
8802,1.508,5.121,normal
8803,0.935,5.104,normal
8804,1.106,5.357,normal
8805,1.371,4.93,normal
8806,1.272,5.134,normal
8807,1.093,5.002,normal
8808,1.261,4.849,normal
8809,0.811,5.255,normal
8810,1.351,4.958,normal
8811,0.831,5.581,normal
8812,0.622,5.011,normal
8813,0.646,5.381,normal
8814,0.786,5.122,normal
8815,1.121,4.862,normal
8816,1.725,4.493,normal
8817,0.967,5.58,normal
8818,0.891,5.345,normal
8819,0.771,5.175,normal
8820,0.814,4.916,normal
8821,0.907,4.989,normal
8822,0.623,4.378,normal
8823,1.089,5.314,normal
8824,1.002,5.173,normal
8825,0.77,4.938,normal
8826,1.296,4.688,normal
8827,1.146,4.775,normal
8828,0.864,5.073,normal
8829,1.176,5.015,normal
8830,1.226,4.838,normal
8831,0.942,4.987,normal
8832,1.286,4.741,normal
8833,1.295,4.482,normal
8834,1.073,5.047,normal
8835,0.686,4.885,normal
8836,1.188,5.042,normal
8837,0.734,4.751,normal
8838,1.033,4.936,normal
8839,1.402,4.941,normal
8840,0.82,4.878,normal
8841,1.211,4.952,normal
8842,1.024,4.936,normal
8843,1.312,5.087,normal
8844,1.309,5.288,normal
8845,0.711,4.422,normal
8846,0.75,5.063,normal
8847,0.834,4.993,normal
8848,1.063,4.977,normal
8849,1.267,5.394,normal
8850,0.913,4.992,normal
8851,1.021,5.448,normal
8852,0.888,5.436,normal
8853,0.79,5.047,normal
8854,0.79,5.525,normal
8855,1.251,4.68,normal
8856,1.109,4.763,normal
8857,0.438,5.092,normal
8858,1.044,5.064,normal
8859,1.099,5.035,normal
8860,0.801,5.139,normal
8861,0.894,5.298,normal
8862,1.109,4.97,normal
8863,0.584,5.455,normal
8864,0.877,4.681,normal
8865,1.297,5.209,normal
8866,0.914,4.652,normal
8867,0.948,4.697,normal
8868,1.194,4.63,normal
8869,0.545,5.044,normal
8870,0.529,4.676,normal
8871,1.35,5.097,normal
8872,0.997,4.973,normal
8873,0.809,5.157,normal
8874,1.161,4.696,normal
8875,1.531,4.882,normal
8876,0.656,4.469,normal
8877,0.943,5.178,normal
8878,0.891,4.539,normal
8879,1.01,5.215,normal
8880,1.313,5.394,normal
8881,1.078,4.582,normal
8882,0.48,5.006,normal
8883,0.985,5.058,normal
8884,0.951,4.969,normal
8885,0.69,5.253,normal
8886,1.326,4.835,normal
8887,0.839,5.076,normal
8888,0.825,4.651,normal
8889,1.122,4.648,normal
8890,0.704,5.003,normal
8891,1.152,4.822,normal
8892,0.938,4.812,normal
8893,0.69,5.407,normal
8894,0.933,4.846,normal
8895,0.992,4.882,normal
8896,0.973,5.46,normal
8897,1.011,4.78,normal
8898,0.855,5.039,normal
8899,1.064,5.326,normal
8900,1.127,5.075,normal
8901,0.735,4.761,normal
8902,0.645,5.183,normal
8903,1.109,5.407,normal
8904,0.367,4.699,normal
8905,0.425,5.206,normal
8906,1.046,4.92,normal
8907,0.769,4.881,normal
8908,1.507,5.112,normal
8909,0.827,4.967,normal
8910,1.051,5.785,normal
8911,0.887,4.917,normal
8912,1.158,4.9,normal
8913,0.946,4.961,normal
8914,0.722,4.869,normal
8915,1.435,4.946,normal
8916,1.32,5.015,normal
8917,0.966,5.179,normal
8918,0.954,5.124,normal
8919,1.016,4.789,normal
8920,0.583,5.184,normal
8921,1.135,4.142,normal
8922,0.713,4.931,normal
8923,1.077,4.767,normal
8924,0.839,4.463,normal
8925,1.178,4.514,normal
8926,1.65,4.489,normal
8927,0.942,5.199,normal
8928,0.367,4.559,normal
8929,0.366,5.323,normal
8930,1.151,5.059,normal
8931,1.275,4.613,normal
8932,1.144,4.497,normal
8933,1.442,4.744,normal
8934,1.322,5.318,normal
8935,0.996,4.856,normal
8936,1.118,5.351,normal
8937,1.107,5.341,normal
8938,0.398,4.753,normal
8939,0.875,4.466,normal
8940,0.859,4.639,normal
8941,0.785,5.122,normal
8942,1.271,4.828,normal
8943,0.679,4.761,normal
8944,1.678,4.75,normal
8945,1.275,4.92,normal
8946,0.789,5.198,normal
8947,0.511,5.34,normal
8948,0.731,4.22,normal
8949,1.248,4.69,normal
8950,0.779,5.273,normal
8951,1.16,5.048,normal
8952,1.395,4.875,normal
8953,0.759,4.916,normal
8954,0.761,4.628,normal
8955,0.959,4.529,normal
8956,0.379,4.479,normal
8957,0.955,4.705,normal
8958,1.166,4.919,normal
8959,0.791,4.576,normal
8960,0.802,5.188,normal
8961,1.348,4.845,normal
8962,1.627,5.497,normal
8963,1.273,5.147,normal
8964,0.998,4.771,normal
8965,0.761,4.696,normal
8966,0.993,4.633,normal
8967,0.937,5.091,normal
8968,1.3,5.189,normal
8969,1.251,5.682,normal
8970,0.631,4.499,normal
8971,0.823,4.954,normal
8972,1.248,4.697,normal
8973,1.074,5.323,normal
8974,1.077,5.142,normal
8975,0.947,5.445,normal
8976,1.345,5.669,normal
8977,0.796,5.271,normal
8978,0.282,5.438,normal
8979,0.786,5.105,normal
8980,1.1,4.89,normal
8981,1.014,5.13,normal
8982,1.111,4.895,normal
8983,1.009,5.335,normal
8984,1.121,4.674,normal
8985,0.986,5.239,normal
8986,0.332,5.174,normal
8987,1.001,5.055,normal
8988,0.792,5.168,normal
8989,0.986,4.622,normal
8990,1.043,4.633,normal
8991,1.421,4.8,normal
8992,1.221,4.552,normal
8993,1.117,4.734,normal
8994,0.961,5.069,normal
8995,0.688,4.962,normal
8996,0.934,5.167,normal
8997,0.583,4.826,normal
8998,0.171,5.454,normal
8999,0.645,4.9,normal
9000,1.092,4.879,normal
9001,1.077,4.436,normal
9002,0.729,5.135,normal
9003,1.072,4.863,normal
9004,1.183,5.092,normal
9005,0.793,4.938,normal
9006,1.028,5.217,normal
9007,1.07,4.399,normal
9008,0.923,4.689,normal
9009,1.563,5.229,normal
9010,1.057,5.087,normal
9011,1.218,5.097,normal
9012,0.85,5.048,normal
9013,0.831,5.129,normal
9014,1.01,4.993,normal
9015,0.54,4.836,normal
9016,0.72,4.785,normal
9017,0.771,4.664,normal
9018,1.538,4.936,normal
9019,0.045,4.753,normal
9020,1.015,4.673,normal
9021,0.834,4.494,normal
9022,1.05,5.382,normal
9023,0.906,4.733,normal
9024,0.786,5.149,normal
9025,1.371,4.836,normal
9026,0.545,4.711,normal
9027,0.858,4.946,normal
9028,1.04,4.563,normal
9029,1.088,4.979,normal
9030,0.789,5.078,normal
9031,0.762,5.434,normal
9032,1.245,5.165,normal
9033,0.705,4.86,normal
9034,0.603,5.312,normal
9035,0.739,5.39,normal
9036,0.785,4.835,normal
9037,0.979,5.433,normal
9038,1.067,5.189,normal
9039,1.459,5.051,normal
9040,1.312,4.755,normal
9041,1.124,5.17,normal
9042,1.255,4.734,normal
9043,1.338,5.221,normal
9044,1.021,4.557,normal
9045,1.09,5.229,normal
9046,1.072,4.955,normal
9047,0.866,4.607,normal
9048,0.973,5.096,normal
9049,0.86,4.417,normal
9050,1.533,4.935,normal
9051,1.041,5.115,normal
9052,0.528,5.301,normal
9053,0.864,5.336,normal
9054,1.177,5.016,normal
9055,1.455,5.407,normal
9056,1.001,5.138,normal
9057,0.755,5.417,normal
9058,0.54,5.105,normal
9059,0.745,5.367,normal
9060,0.831,4.839,normal
9061,0.471,5.561,normal
9062,0.968,5.106,normal
9063,1.184,4.924,normal
9064,0.717,5.098,normal
9065,1.049,5.085,normal
9066,1.058,4.866,normal
9067,1.526,5.344,normal
9068,0.617,5.017,normal
9069,0.818,4.731,normal
9070,1.333,5.251,normal
9071,0.639,5.244,normal
9072,1.181,4.393,normal
9073,1.158,4.888,normal
9074,0.933,5.193,normal
9075,0.472,4.713,normal
9076,1.567,5.077,normal
9077,0.357,5.204,normal
9078,0.955,4.993,normal
9079,1.017,5.204,normal
9080,0.837,4.605,normal
9081,1.093,4.724,normal
9082,0.726,4.821,normal
9083,0.503,5.228,normal
9084,1.147,5.051,normal
9085,1.103,4.738,normal
9086,0.687,4.88,normal
9087,1.339,5.644,normal
9088,0.821,5.621,normal
9089,0.681,5.296,normal
9090,0.667,5.268,normal
9091,1.001,5.308,normal
9092,1.646,4.829,normal
9093,0.999,4.928,normal
9094,1.054,5.301,normal
9095,0.861,4.615,normal
9096,0.638,5.018,normal
9097,1.209,5.284,normal
9098,1.491,4.364,normal
9099,1.349,5.065,normal
9100,1.003,4.843,normal
9101,0.838,5.148,normal
9102,0.496,4.857,normal
9103,1.366,4.721,normal
9104,1.591,5.207,normal
9105,0.937,5.335,normal
9106,1.34,4.859,normal
9107,1.317,5.8,normal
9108,1.687,4.739,normal
9109,1.043,5.019,normal
9110,0.754,5.021,normal
9111,0.814,5.571,normal
9112,0.873,5.105,normal
9113,0.409,4.656,normal
9114,0.754,5.387,normal
9115,1.079,4.611,normal
9116,0.824,5.414,normal
9117,1.176,5.128,normal
9118,1.29,4.672,normal
9119,0.683,4.619,normal
9120,0.915,4.91,normal
9121,1.434,5.071,normal
9122,0.937,5.504,normal
9123,1.12,5.009,normal
9124,1.309,4.8,normal
9125,0.353,5.447,normal
9126,0.529,4.816,normal
9127,1.24,5.028,normal
9128,0.641,5.045,normal
9129,1.03,4.511,normal
9130,0.903,5.054,normal
9131,1.24,4.955,normal
9132,0.855,4.701,normal
9133,1.095,5.125,normal
9134,0.881,5.198,normal
9135,0.881,5.012,normal
9136,1.008,5.444,normal
9137,1.469,5.472,normal
9138,1.284,4.646,normal
9139,1.266,5.405,normal
9140,1.073,4.93,normal
9141,1.508,4.328,normal
9142,1.079,5.005,normal
9143,1.136,4.613,normal
9144,0.522,4.794,normal
9145,1.553,4.665,normal
9146,0.84,4.881,normal
9147,1.315,4.912,normal
9148,1.786,5.22,normal
9149,0.29,4.907,normal
9150,0.996,5.327,normal
9151,0.632,4.49,normal
9152,0.865,5.276,normal
9153,0.993,4.475,normal
9154,1.113,4.672,normal
9155,0.915,4.684,normal
9156,1.728,5.265,normal
9157,1.425,5.298,normal
9158,0.9,4.83,normal
9159,1.006,4.716,normal
9160,0.938,5.158,normal
9161,1.043,4.783,normal
9162,0.92,5.477,normal
9163,0.795,4.942,normal
9164,0.659,5.362,normal
9165,1.123,4.915,normal
9166,1.158,4.971,normal
9167,1.188,5.176,normal
9168,0.379,4.73,normal
9169,1.294,5.171,normal
9170,1.132,4.645,normal
9171,0.731,5.371,normal
9172,0.72,5.124,normal
9173,1.193,5.24,normal
9174,1.124,4.773,normal
9175,0.384,5.264,normal
9176,1.413,5.186,normal
9177,1.485,5.481,normal
9178,1.18,5.061,normal
9179,0.284,5.343,normal
9180,1.1,5.135,normal
9181,1.277,4.87,normal
9182,0.769,4.786,normal
9183,1.261,5.414,normal
9184,1.029,4.536,normal
9185,1.233,4.868,normal
9186,1.693,4.755,normal
9187,0.949,5.443,normal
9188,0.984,4.911,normal
9189,0.794,4.446,normal
9190,1.175,4.555,normal
9191,1.697,4.598,normal
9192,1.592,5.449,normal
9193,0.819,4.802,normal
9194,1.212,4.486,normal
9195,1.172,4.56,normal
9196,1.067,4.658,normal
9197,0.996,4.71,normal
9198,0.945,4.996,normal
9199,1.054,5.013,normal
9200,0.889,4.721,normal
9201,0.624,4.953,normal
9202,0.963,5.142,normal
9203,0.665,5.395,normal
9204,1.155,5.117,normal
9205,0.997,4.683,normal
9206,0.869,5.073,normal
9207,0.774,5.369,normal
9208,0.681,5.217,normal
9209,0.544,5.333,normal
9210,0.522,5.667,normal
9211,0.936,4.773,normal
9212,0.585,4.944,normal
9213,0.898,5.233,normal
9214,0.736,4.889,normal
9215,1.388,5.086,normal
9216,1.134,5.045,normal
9217,0.823,5.241,normal
9218,0.643,4.811,normal
9219,0.499,4.726,normal
9220,1.167,4.729,normal
9221,1.122,5.142,normal
9222,1.411,4.93,normal
9223,0.834,4.862,normal
9224,1.379,4.835,normal
9225,1.113,4.921,normal
9226,0.784,4.485,normal
9227,1.081,5.297,normal
9228,0.416,4.649,normal
9229,0.84,5.039,normal
9230,0.847,5.536,normal
9231,1.007,5.314,normal
9232,0.744,4.939,normal
9233,0.257,5.034,normal
9234,1.124,5.329,normal
9235,1.391,4.904,normal
9236,1.122,4.983,normal
9237,0.878,5.212,normal
9238,0.824,5.347,normal
9239,1.748,5.404,normal
9240,0.693,5.054,normal
9241,1.206,4.619,normal
9242,1.149,5.42,normal
9243,1.534,4.567,normal
9244,1.141,4.956,normal
9245,1.328,4.602,normal
9246,0.377,4.591,normal
9247,1.978,5.042,normal
9248,1.079,4.576,normal
9249,1.023,4.974,normal
9250,1.394,5.262,normal
9251,1.076,5.235,normal
9252,1.109,5.006,normal
9253,0.947,5.136,normal
9254,0.795,4.688,normal
9255,0.442,4.747,normal
9256,0.901,4.655,normal
9257,1.067,4.664,normal
9258,0.739,4.914,normal
9259,1.126,4.952,normal
9260,0.901,5.159,normal
9261,1.127,4.226,normal
9262,0.69,5.674,normal
9263,1.004,4.696,normal
9264,1.165,5.091,normal
9265,0.853,4.733,normal
9266,1.284,5.05,normal
9267,1.344,5.098,normal
9268,0.871,5.101,normal
9269,1.139,5.132,normal
9270,0.899,5.163,normal
9271,0.833,5.205,normal
9272,1.016,4.874,normal
9273,0.866,4.831,normal
9274,1.038,5.07,normal
9275,0.851,4.959,normal
9276,1.201,4.769,normal
9277,0.638,5.036,normal
9278,0.359,5.493,normal
9279,0.812,5.188,normal
9280,0.866,4.123,normal
9281,1.476,5.077,normal
9282,1.377,5.199,normal
9283,1.247,5.23,normal
9284,0.467,4.529,normal
9285,1.316,5.067,normal
9286,1.163,4.742,normal
9287,0.94,5.046,normal
9288,1.068,5.014,normal
9289,0.576,4.586,normal
9290,0.847,4.87,normal
9291,1.242,5.072,normal
9292,1.182,5.224,normal
9293,0.59,5.477,normal
9294,1.444,5.22,normal
9295,1.201,5.227,normal
9296,1.105,5.116,normal
9297,1.059,5.345,normal
9298,0.716,4.85,normal
9299,1.239,5.183,normal
9300,1.478,4.852,normal
9301,0.854,4.561,normal
9302,0.603,4.416,normal
9303,1.009,4.677,normal
9304,0.579,5.403,normal
9305,1.182,4.906,normal
9306,1.275,5.006,normal
9307,1.507,4.978,normal
9308,1.462,5.042,normal
9309,1.104,4.852,normal
9310,1.224,5.255,normal
9311,0.901,4.823,normal
9312,1.273,5.202,normal
9313,0.9,5.371,normal
9314,0.622,5.214,normal
9315,0.542,4.408,normal
9316,1.083,5.422,normal
9317,1.244,5.079,normal
9318,0.769,4.375,normal
9319,1.394,5.074,normal
9320,0.664,4.966,normal
9321,0.847,5.044,normal
9322,1.346,4.626,normal
9323,0.895,5.201,normal
9324,1.358,5.212,normal
9325,0.989,4.811,normal
9326,1.13,4.986,normal
9327,1.121,5.315,normal
9328,0.911,4.787,normal
9329,0.963,5.348,normal
9330,0.381,4.902,normal
9331,0.683,5.128,normal
9332,1.086,5.066,normal
9333,0.754,4.925,normal
9334,1.029,4.778,normal
9335,0.478,5.112,normal
9336,0.776,4.534,normal
9337,0.738,5.077,normal
9338,0.912,5.423,normal
9339,0.864,5.03,normal
9340,0.981,4.873,normal
9341,1.197,5.159,normal
9342,0.962,5.631,normal
9343,1.344,5.037,normal
9344,0.503,5.001,normal
9345,0.934,4.621,normal
9346,0.793,5.305,normal
9347,0.654,5.498,normal
9348,1.252,5.194,normal
9349,0.734,4.346,normal
9350,0.805,4.528,normal
9351,1.528,5.428,normal
9352,1.403,4.951,normal
9353,0.668,4.927,normal
9354,0.468,5.523,normal
9355,1.238,5.164,normal
9356,1.056,4.669,normal
9357,1.387,5.72,normal
9358,1.057,5.054,normal
9359,1.175,4.851,normal
9360,1.231,5.316,normal
9361,1.24,4.997,normal
9362,1.201,5.127,normal
9363,1.254,4.764,normal
9364,1.5,4.615,normal
9365,1.031,5.335,normal
9366,1.333,5.379,normal
9367,1.407,5.406,normal
9368,0.643,5.054,normal
9369,0.939,4.689,normal
9370,0.855,5.196,normal
9371,0.597,5.149,normal
9372,0.966,4.691,normal
9373,0.925,5.147,normal
9374,1.052,4.816,normal
9375,1.253,5.27,normal
9376,0.221,5.428,normal
9377,1.3,5.207,normal
9378,0.909,4.426,normal
9379,0.927,4.92,normal
9380,0.894,4.695,normal
9381,1.29,4.476,normal
9382,1.186,4.724,normal
9383,1.011,4.989,normal
9384,0.898,4.291,normal
9385,1.623,5.084,normal
9386,1.441,5.243,normal
9387,0.692,4.432,normal
9388,1.122,4.465,normal
9389,1.159,4.962,normal
9390,1.146,4.854,normal
9391,1.59,4.716,normal
9392,0.545,5.174,normal
9393,0.957,4.94,normal
9394,0.798,4.923,normal
9395,0.604,4.901,normal
9396,0.96,4.875,normal
9397,0.969,5.017,normal
9398,0.903,5.635,normal
9399,0.942,4.99,normal
